yr2010avg,yr2011avg,yr2012avg,yr2013avg,yr2014avg,yr2015avg,yr2016avg,yr2017avg,yr2018avg,yr2019avg,yr2020avg,yr2010min,yr2011min,yr2012min,yr2013min,yr2014min,yr2015min,yr2016min,yr2017min,yr2018min,yr2019min,yr2020min,yr2010max,yr2011max,yr2012max,yr2013max,yr2014max,yr2015max,yr2016max,yr2017max,yr2018max,yr2019max,yr2020max,monthdate,outliermin,outliermax
9.787916667,11.79875,11.24291667,11.47583333,17.81708333,11.405,13.40083333,10.36166667,11.07875,11.23,9.650833333,4.71,10.54,8.36,10.31,15.5,7.75,7.63,6.13,9.17,8.15,4.56,15.73,13.51,14.36,13.19,21.3,15.65,18.5,15.93,13.12,15.64,16.59,16-May,3.38,26.78
9.87625,11.17958333,11.19958333,11.65333333,17.74666667,11.62,14.17458333,13.31875,11.98333333,10.52416667,9.38875,6.34,8.01,7.21,9.99,15.58,6.58,11.91,10.67,9.91,5.76,4.31,14.99,14.25,16.73,13.83,20.43,19.09,16.19,16.25,13.88,17.44,15.99,17-May,3.38,26.78
9.759166667,9.910416667,12.77208333,10.54416667,17.87708333,11.72125,14.16041667,13.67458333,12.92916667,11.06541667,10.52083333,5.99,5.53,9.92,9.13,16.39,5.95,11.6,10.07,10.66,5.4,4.23,15.75,15.17,16.58,12.98,20.45,18.47,17.43,18.81,15.08,18.89,17.87,18-May,3.38,26.78
10.03958333,12.47291667,11.59541667,10.74583333,17.9775,13.80708333,15,13.41875,11.43833333,13.14666667,14.31,5.67,9.25,9.27,8.84,15.94,12.37,13.63,11.07,9.61,8.21,10.82,15.68,16.07,13.74,14.41,21.21,14.96,16.78,16.84,13.87,19.69,17.18,19-May,3.38,26.78
10.35291667,13.36458333,9.628333333,11.60791667,15.61125,14.13541667,12.81958333,13.90791667,13.27083333,15.03041667,12.61041667,6.34,10.84,5.73,9.97,12.09,11.42,9.59,11.1,10.65,12.07,10.65,15.38,17.72,14,13.82,19.33,16.62,15.92,17.96,15.36,17.72,15.18,20-May,3.38,26.78
10.29333333,14.99875,9.388333333,10.29291667,14.21875,11.58625,11.92208333,13.72208333,13.20916667,13.87541667,10.39583333,6.9,11.53,4.41,7.55,8.75,10.52,7.57,10.62,12.03,10.39,9.33,14,19.57,14.83,14.47,20.25,12.94,16.96,17.87,14.72,17.95,12.36,21-May,3.38,26.78
8.2825,16.00416667,12.84375,8.5675,17.46083333,11.34166667,16.26958333,14.63625,14.01166667,13.67166667,10.30541667,4.71,14.26,9.7,5.32,15.95,9.62,10.72,11.17,12.51,10.42,8.96,13.87,17.87,16.41,13.26,19.53,13.76,20.71,19.11,15.38,19.04,12.46,22-May,3.38,26.78
8.404583333,13.07875,14.88125,10.60833333,15.3575,10.22666667,13.55416667,15.44041667,13.01583333,14.61375,10.82458333,2.41,10.22,11.93,6.42,12.12,7.02,10.61,13.43,11.97,9.92,8.37,16.16,14.55,18.81,15.28,16.91,12.34,18.96,18.09,14.42,19.94,12.88,23-May,3.38,26.78
11.14916667,10.75208333,12.39833333,9.369166667,12.81166667,8.862916667,11.62666667,13.02458333,12.9475,15.98916667,11.1675,7.73,9.46,10.19,4.75,10.93,5.22,7.97,10.95,11.85,14.38,7.98,14.83,12.84,14.42,14.71,15.48,14.01,14.47,15.43,14.69,17.61,13.04,24-May,3.38,26.78
12.84791667,10.3725,10.07458333,12.44708333,14.90958333,10.16666667,11.35,13.41166667,11.12541667,14.94041667,9.739583333,11.61,8.47,9.51,9.52,11.8,7.46,7.79,11.33,7.91,12.21,6.54,14.47,12.13,10.87,16.88,18.68,15.35,14.81,16.29,14.31,17.89,14.41,25-May,3.38,26.78
13.5325,10.84958333,11.33916667,12.39291667,15.79125,9.794166667,10.63625,12.65666667,10.38208333,11.73375,9.414583333,10.64,9.65,9.92,10.47,11.88,4.53,9.21,10.99,4.47,9.53,4.19,17.3,12.5,13.54,14.83,19.17,14.68,11.46,14.86,18.03,14.19,15.9,26-May,3.38,26.78
12.61916667,10.86208333,11.72416667,11.37458333,16.85125,13.40208333,9.722916667,14.09375,14.13541667,9.445416667,11.79958333,9.9,9.23,10.37,7.61,13.41,10.82,7.26,11.43,10.07,7.63,8.18,16.08,13.23,13.17,14.43,19.66,16.75,13.05,16.6,18.68,11.86,15.36,27-May,3.38,26.78
13.23916667,10.35375,11.54833333,10.06833333,13.90291667,14.51041667,9.746666667,10.79,15.92833333,11.16041667,11.91416667,9.93,8.9,10.25,4.68,11.39,12.51,6.49,7.65,13.82,8.93,9.29,16.36,12.66,13.48,17.32,16.21,18.12,12.61,13.58,18.6,13.83,15.39,28-May,3.38,26.78
13.22666667,9.963333333,11.33666667,12.95708333,11.65625,11.68083333,10.6075,10.03708333,13.54083333,8.255416667,11.09875,12.25,7.06,9.26,8.12,8.82,8.88,7.79,7.06,9.01,6.96,7.4,15.14,13.24,13.8,17.82,14.83,14.31,12.65,13.48,16.19,10.46,15.87,29-May,3.38,26.78
13.82958333,9.33875,11.02666667,14.29875,9.97125,12.47291667,8.875,9.962083333,10.35916667,9.47875,12.91208333,11.24,5.98,8.39,13.88,5.67,9.98,5.65,7.05,7.08,7.3,10,16.21,13.85,14.51,15.22,14.67,15.44,13.32,11.14,14.02,11.34,15.81,30-May,3.38,26.78
13.10875,7.725416667,9.35875,15.35166667,12.525,11.32125,8.08125,9.40375,10.72708333,12.12,13.56625,10.21,4.56,5.51,13.33,9.92,6.92,3.47,6.76,7.05,11.3,11.66,16.11,13.26,15.61,17.67,16.28,14.09,15.26,12.17,13.42,13.12,15.48,31-May,3.38,26.78
